Date,Hour,HOV Flow,Ordinary Flow,HOV Travel Time,Ordinary Travel Time,Avg_total_toll
2021-01-03,14,1045.8636363636365,4324.909090909091,0.0993486913011641,0.1123850119430985,
2021-01-03,15,985.318181818182,4156.954545454545,0.099459621134495,0.1123689563137684,
2021-01-03,16,961.5909090909092,4083.636363636364,0.1003397190700982,0.1127971179735378,
2021-01-03,17,938.5454545454544,3911.5,0.0996361754453638,0.1135698697579137,
2021-01-03,18,822.3636363636364,3487.090909090909,0.0986671851454926,0.1117289443379985,
2021-01-03,19,655.0454545454545,2944.318181818182,0.0982216283739953,0.1105592507290249,
2021-01-03,20,541.3636363636364,2507.0454545454545,0.0974644148817845,0.1092256965409546,
2021-01-03,21,422.77272727272725,2043.2727272727277,0.0966296676370441,0.107397965637041,
2021-01-03,22,323.8636363636364,1660.8181818181818,0.0966101376983206,0.107335668453614,
2021-01-03,23,235.9090909090909,1245.6363636363635,0.0964089495108236,0.107086705237729,
2021-01-04,0,151.95454545454547,902.3636363636364,0.0968762757705457,0.10770275497803,
2021-01-04,1,112.9090909090909,730.0909090909091,0.0969830163157874,0.1077457114981412,
2021-01-04,2,111.3181818181818,729.1818181818181,0.0969276250735665,0.1078516495897961,
2021-01-04,3,148.45454545454547,897.7727272727273,0.0968417565839518,0.1079166844834944,
2021-01-04,4,274.90909090909093,1452.3181818181818,0.0968282963153252,0.1070974520649931,
2021-01-04,5,527.7272727272727,2638.2727272727275,0.0953848134633608,0.1046274803124696,0.75
2021-01-04,6,748.3636363636364,3548.909090909091,0.1027930645648706,0.1174291423298247,0.75
2021-01-04,7,863.1818181818181,4010.772727272728,0.1076787606866212,0.1258435471825786,0.75
2021-01-04,8,880.3181818181819,4109.681818181818,0.1102996118100967,0.1297596082942514,0.75
2021-01-04,9,786.5454545454545,3883.136363636364,0.1100296935035709,0.1298057855704659,0.75
2021-01-04,10,809.1363636363636,3977.090909090909,0.1123913982510849,0.1355261731220035,0.75
2021-01-04,11,849.7272727272727,4133.681818181818,0.1161805392446127,0.1429195949271198,0.75
2021-01-04,12,893.1818181818181,4294.045454545455,0.1112726311565262,0.1336065659007335,0.75
2021-01-04,13,999.6363636363636,4470.727272727273,0.1171440886235859,0.1400117899010901,1.0208333333333333
2021-01-04,14,1126.0454545454545,4776.727272727273,0.1180351487579683,0.1397871630428476,1.5625
2021-01-04,15,1127.8181818181818,4711.272727272727,0.1191451634516869,0.1413099344565599,1.7272727272727273
2021-01-04,16,1135.2272727272727,4885.5,0.1129843721847629,0.1297453433021709,1.3125
2021-01-04,17,1117.7727272727273,4681.681818181818,0.1232095562852565,0.1511924583302681,1.5625
2021-01-04,18,894.8181818181819,4109.590909090909,0.1039928852774979,0.1207785486854156,0.9791666666666666
2021-01-04,19,657.8181818181819,3235.5,0.0978519656937259,0.1097483715952029,0.75
2021-01-04,20,555.0,2570.2272727272725,0.0971968517224432,0.1076200808517016,
2021-01-04,21,426.45454545454544,2068.090909090909,0.0979854379577463,0.109358575939802,
2021-01-04,22,340.72727272727275,1823.2727272727277,0.0969069974434126,0.1079059060171045,
2021-01-04,23,246.6818181818182,1439.1818181818182,0.1058681950427394,0.1092434452346206,
2021-01-05,0,171.5,1079.2727272727273,0.0988155602267171,0.108583859105392,
2021-01-05,1,129.63636363636363,792.7727272727273,0.0970915366593413,0.1076009817804597,
2021-01-05,2,122.22727272727272,752.7272727272727,0.0989173417939898,0.1096083066754605,
2021-01-05,3,164.72727272727272,962.818181818182,0.097892318290261,0.1094295745221912,
2021-01-05,4,295.6818181818182,1564.7272727272727,0.0975018826884772,0.1080430803717645,
2021-01-05,5,579.5909090909091,2863.590909090909,0.0971354738743655,0.1075052603689593,0.75
2021-01-05,6,844.5454545454545,3898.0,0.1061374759518693,0.1225542380280015,0.75
2021-01-05,7,931.2727272727273,4338.272727272727,0.1095278498283195,0.1292257362558472,0.7916666666666666
2021-01-05,8,919.9545454545456,4378.590909090909,0.1095688588497682,0.1292804211379546,0.75
2021-01-05,9,848.0,4153.181818181818,0.1092594443830279,0.1295122183694314,0.75
2021-01-05,10,877.3181818181819,4268.318181818182,0.1089872482915275,0.1287514472814207,0.75
2021-01-05,11,917.9090909090908,4473.090909090909,0.1080335808352591,0.1283505678288245,0.75
2021-01-05,12,960.318181818182,4579.318181818182,0.1058666763789586,0.1251255191627469,0.7714285714285715
2021-01-05,13,1102.1363636363635,4958.863636363636,0.1091547369733687,0.1295937002811843,0.9583333333333334
2021-01-05,14,1144.909090909091,4689.318181818182,0.137093861882113,0.1768916142942147,2.1666666666666665
2021-01-05,15,1131.6818181818182,4630.272727272727,0.1427855856278106,0.1877808750444905,2.333333333333333
2021-01-05,16,1169.1818181818182,4815.818181818182,0.128490610583886,0.1562333659271744,2.270833333333333
2021-01-05,17,1152.6363636363635,4732.181818181818,0.1262542029188046,0.152768065409045,2.0625
2021-01-05,18,998.2272727272727,4414.136363636364,0.110724469349577,0.1381397872480026,1.5416666666666667
2021-01-05,19,727.0909090909091,3527.7272727272725,0.0973479460916751,0.1091272262276142,0.75
2021-01-05,20,609.8181818181819,2776.909090909091,0.0980269543538186,0.1094525903399321,
2021-01-05,21,482.6818181818182,2296.5454545454545,0.0979135941339618,0.1088673319579508,
