Rho,Loss,Total Travel Time,Total Emission,Total Revenue,Total Utility Cost,Toll 0,Toll 1,Toll 2,Toll 3,Toll 4
0.25,0.0019076990517091987,1230194.5256697438,932453.5605098876,4434.2893842111525,1454582.152249826,0.0,0.0,1.0,5.0,3.0
0.5,0.0030357689141627207,499170.1536887317,315476.58266842336,2675.8844080986864,551464.7580393095,0.0,0.0,1.0,5.0,3.0
0.75,0.00024715792037115295,403853.9303877393,250110.00712813798,7359.181337963317,432233.9683310905,0.0,0.0,1.0,5.0,3.0
0.25,0.0017667479898105477,924374.1677197993,658946.6450447472,480.97842571391044,1070013.7966144816,0.0,0.0,1.0,5.0,4.0
0.5,0.003003722522310014,428025.2764151891,265736.65462881885,1129.470333560631,464479.66271605634,0.0,0.0,1.0,5.0,4.0
0.75,0.00021161938261844547,334635.3997897223,205615.266847686,5343.253106920542,348113.8707536713,0.0,0.0,1.0,5.0,4.0
0.25,0.005680834147717864,918228.3241639942,648207.6184970794,342.16740061915255,1073392.7873749721,0.0,0.0,1.0,5.0,5.0
0.5,0.003013597591597619,428003.8323885498,265826.286562061,1129.470333560631,464149.3435074146,0.0,0.0,1.0,5.0,5.0
0.75,0.0001756189135633093,311291.2107943746,192091.12575425638,4197.263422633334,318722.5924366223,0.0,0.0,1.0,5.0,5.0
0.25,0.0017269561832069613,3714191.8762922706,3710802.8365759547,315.78555801680875,4514266.295650462,0.0,0.0,2.0,0.0,0.0
0.5,0.00640970243523797,3710081.49137647,3704197.0579192066,720.6282073216428,4505332.2295758,0.0,0.0,2.0,0.0,0.0
0.75,0.003357175217176519,3706125.0150173646,3696546.2022660873,1378.9838418760257,4483083.278403621,0.0,0.0,2.0,0.0,0.0
0.25,0.005513017406659407,2649507.1550913285,2416010.232663274,7688.370660261288,3329275.9693080545,0.0,0.0,2.0,0.0,1.0
0.5,0.0033939272421146757,1843818.3517838102,1532907.5043147516,7521.375305450467,2243743.6950438856,0.0,0.0,2.0,0.0,1.0
0.75,0.003786144480250692,1473722.367935782,1164941.5418816386,9307.334945720466,1729774.49075474,0.0,0.0,2.0,0.0,1.0
0.25,0.0021119983594008636,1552966.8103623278,1248520.236308869,315.78555801680875,1860952.8184839862,0.0,0.0,2.0,0.0,2.0
0.5,0.0030879644792160188,690183.4096213215,458041.6568574852,2920.3549974653665,791179.0138975687,0.0,0.0,2.0,0.0,2.0
0.75,0.00644961368178243,559282.0077707339,351931.4278218786,7067.7438059060505,633195.9574151809,0.0,0.0,2.0,0.0,2.0
0.25,0.002205025041166536,1252892.6516831,964708.8824306118,307.7495567589627,1514347.4124893479,0.0,0.0,2.0,0.0,3.0
0.5,0.0027387457854049766,496780.84589382086,309981.2896267364,2140.124012047737,554627.6695753648,0.0,0.0,2.0,0.0,3.0
0.75,0.0005418365313559399,396515.9133042004,237264.7013973719,5546.034214343306,432768.7845846314,0.0,0.0,2.0,0.0,3.0
0.25,0.004065129195672642,932691.1274692725,660586.91050775,364.3321042897444,1089740.5980626387,0.0,0.0,2.0,0.0,4.0
0.5,0.002737456507024599,425385.21242244216,259916.58660313633,704.5562048059508,466997.87220337,0.0,0.0,2.0,0.0,4.0
0.75,0.0005268796868872062,326464.96793220006,193387.16177121125,3768.490198634746,345551.58342993184,0.0,0.0,2.0,0.0,4.0
0.25,0.001741930282045698,929278.6441867204,657295.0162816411,315.78555801680875,1087307.6217554833,0.0,0.0,2.0,0.0,5.0
0.5,0.002740230825047471,425368.2728738097,259881.2837006126,704.5562048059508,467002.20491657633,0.0,0.0,2.0,0.0,5.0
0.75,0.00046619354799126104,301915.16265651886,178679.89341473125,2786.732745848516,314256.8444736776,0.0,0.0,2.0,0.0,5.0
0.25,0.003920586852901973,3717110.5967313326,3713525.5161660975,662.3553929713166,4421117.199771595,0.0,0.0,2.0,1.0,0.0
0.5,0.003637937753491515,3712991.4333556695,3706867.2456532447,1741.7192245703668,4622229.914645173,0.0,0.0,2.0,1.0,0.0
0.75,0.01142372354485535,3715979.930281548,3706007.4298751587,3505.097940155214,4963206.313991183,0.0,0.0,2.0,1.0,0.0
0.25,0.0015567312620154876,2627398.319178324,2410020.679173602,613.8088466983809,3207245.658687147,0.0,0.0,2.0,1.0,1.0
0.5,0.0022104719104774823,1844341.190291249,1539408.8344144353,9122.340328072689,2209606.1728990804,0.0,0.0,2.0,1.0,1.0
0.75,0.0036506794714752833,1423376.7760028609,1108752.289960721,10321.917040799726,1696463.9673202105,0.0,0.0,2.0,1.0,1.0
0.25,0.003999071151740397,1552844.4156262197,1248801.9079748832,737.5884854249692,1863313.2955263744,0.0,0.0,2.0,1.0,2.0
0.5,0.003773274074895546,679268.628240173,448568.93650774535,4679.4862263189525,777505.4674944079,0.0,0.0,2.0,1.0,2.0
0.75,0.003881302741506572,561884.7559002946,354396.1639134585,9185.821902927393,635206.4056512902,0.0,0.0,2.0,1.0,2.0
0.25,0.004160387087826683,1219200.2767633493,920975.4879924218,4912.674859150096,1443209.049895076,0.0,0.0,2.0,1.0,3.0
0.5,0.0014825840758812836,492105.1678599372,307080.8711899419,3195.016528061971,548072.6522699565,0.0,0.0,2.0,1.0,3.0
0.75,0.00022989258263851313,397121.06906523125,239684.47982112103,7664.112311364649,430515.2014185797,0.0,0.0,2.0,1.0,3.0
0.25,0.0017857537382586536,921628.7925767569,655060.5133121106,791.2209856451809,1068733.4351202494,0.0,0.0,2.0,1.0,4.0
0.5,0.003769954023532374,420902.7857769856,257554.9293025555,1765.827228343905,460636.2904143364,0.0,0.0,2.0,1.0,4.0
0.75,0.00022554162230972098,327337.3361461262,194729.26318536798,6063.980434602892,345472.46118365583,0.0,0.0,2.0,1.0,4.0
0.25,0.003712443669947697,913710.7222218459,642530.5074068414,729.5524841671231,1072006.099357676,0.0,0.0,2.0,1.0,5.0
0.5,0.001482189028925174,420968.2790051148,257424.37923511254,1765.827228343905,460779.57210251666,0.0,0.0,2.0,1.0,5.0
0.75,0.004031298635051016,302945.7133160691,180260.98615198594,4921.213384111413,314340.3812497921,0.0,0.0,2.0,1.0,5.0
0.25,0.003920654532854671,3718230.905565509,3714604.0375449993,389.16737834654225,4421748.177759904,0.0,0.0,2.0,2.0,0.0
0.5,0.0037769162786014613,3716758.950966766,3710100.566768822,1325.438056225899,4661260.05048519,0.0,0.0,2.0,2.0,0.0
0.75,0.0005669204645956342,3711090.6553884908,3700269.226265184,3398.357918893245,4468840.391364254,0.0,0.0,2.0,2.0,0.0
0.25,0.0015565228064954371,2628517.632479168,2411096.16234935,431.9259270429526,3207884.6065327777,0.0,0.0,2.0,2.0,1.0
0.5,0.0051140554220713685,1830549.929250598,1520150.4125060136,7038.761154928334,2210795.763070806,0.0,0.0,2.0,2.0,1.0
0.75,0.0023776333665494077,1356814.566737145,1056730.6278960044,3390.321917635398,1853277.61084714,0.0,0.0,2.0,2.0,1.0
0.25,0.003998271579981164,1553996.1947675787,1249913.9291073193,456.36446954235043,1863968.3754034285,0.0,0.0,2.0,2.0,2.0
0.5,0.0014126798131582404,679213.0306645295,448388.0097897525,4556.460703722979,775774.3887851579,0.0,0.0,2.0,2.0,2.0
0.75,0.00018783862363026764,565109.6404233398,356487.29985376867,9079.081881665426,637984.8448785106,0.0,0.0,2.0,2.0,2.0
0.25,0.004159214985719771,1220331.4691713983,922066.2362344738,4647.522845783167,1443836.3328970529,0.0,0.0,2.0,2.0,3.0
0.5,0.001409859441342196,490713.2061570438,306481.00363889826,2997.5750843559163,544281.7493995775,0.0,0.0,2.0,2.0,3.0
0.75,0.00018845405180946469,398943.4054881386,241170.55322993218,7692.631279513288,430833.3538201651,0.0,0.0,2.0,2.0,3.0
0.25,0.0017834363758514218,922861.2861488985,656251.0949203164,617.3740672475989,1069411.940409464,0.0,0.0,2.0,2.0,4.0
0.5,0.0029772537408536176,419347.0516581184,256751.7237111299,1562.0072771141306,456757.3820232241,0.0,0.0,2.0,2.0,4.0
0.75,0.00018681796364904555,329267.93954545597,196212.58493518276,6092.49940275153,346128.82556455774,0.0,0.0,2.0,2.0,4.0
0.25,0.003712067987706696,914955.779849205,643738.1235850018,456.36446954235043,1072695.83920034,0.0,0.0,2.0,2.0,5.0
0.5,0.002976699205525816,419350.4171287944,256777.50475726434,1562.0072771141306,456735.8027815791,0.0,0.0,2.0,2.0,5.0
0.75,0.0001684870855215679,305382.2516507164,182173.68033269967,5091.1577411055505,315984.4548268957,0.0,0.0,2.0,2.0,5.0
0.25,0.003920244099545129,3718582.2707605795,3714978.2666960256,364.3321042897451,4421915.329524327,0.0,0.0,2.0,3.0,0.0
0.5,0.003764329987231545,3717721.4110132605,3710926.8972443826,1077.0853156579294,4661813.077979843,0.0,0.0,2.0,3.0,0.0
0.75,0.008285993669212325,3719568.2795793074,3708084.3340794537,2712.2803990068933,4958372.485287793,0.0,0.0,2.0,3.0,0.0
0.25,0.0015563936301806777,2628865.981167153,2411467.8639182085,315.7855580168093,3208042.7551966985,0.0,0.0,2.0,3.0,1.0
0.5,0.005099577581834437,1831502.8231770257,1520960.835394121,6790.408414360365,2211341.43375681,0.0,0.0,2.0,3.0,1.0
0.75,0.00031569231602242363,1374428.7482201632,1062853.521242765,10283.735984738363,1621703.8562143852,0.0,0.0,2.0,3.0,1.0
0.25,0.003998148553710211,1554336.9158905684,1250267.5973782414,377.4770116014029,1864129.5655830023,0.0,0.0,2.0,3.0,2.0
0.5,0.0014209190987367754,680502.5744077351,449783.80248922756,4758.852572150665,776509.1309197337,0.0,0.0,2.0,3.0,2.0
0.75,0.00018792018815993105,565935.9969958267,356854.323834634,8393.004361779076,638489.6059880942,0.0,0.0,2.0,3.0,2.0
0.25,0.004159419493501551,1220680.7677554365,922430.2236328875,4560.599386584374,1444002.6311580099,0.0,0.0,2.0,3.0,3.0
0.5,0.0014150662928421292,491629.5670541289,307247.0050625382,2812.8338378643284,544825.0756696594,0.0,0.0,2.0,3.0,3.0
0.75,0.003968796263525697,399700.6063756427,241508.79440360505,7062.129252445474,431278.821113379,0.0,0.0,2.0,3.0,3.0
0.25,0.0017834431769896458,923144.099527787,656536.9739432867,530.4506080488053,1069550.6514609905,0.0,0.0,2.0,3.0,4.0
0.5,0.0029794720545586084,420250.87478290475,257522.4912948238,1377.2660306225425,457302.545912821,0.0,0.0,2.0,3.0,4.0
0.75,0.0001836493985232036,330200.024258761,196578.43970150384,5461.997375683716,346928.2893775522,0.0,0.0,2.0,3.0,4.0
0.25,0.0037397683571285993,915160.5511127072,643868.5858824807,377.4770116014029,1073387.8575461626,0.0,0.0,2.0,3.0,5.0
0.5,0.002967384099301436,420224.246027524,257482.19643596365,1393.3380331382346,457348.94619057624,0.0,0.0,2.0,3.0,5.0
0.75,0.00017364198735808251,306250.1608613824,182458.5266184542,4460.655714037729,316761.01183856354,0.0,0.0,2.0,3.0,5.0
0.25,0.003920030395660022,3718701.347730221,3715114.663041411,364.3321042897449,4421969.596820789,0.0,0.0,2.0,4.0,0.0
0.5,0.003759600489784065,3718739.81909484,3712012.1389339725,1193.2256846840626,4662312.621321764,0.0,0.0,2.0,4.0,0.0
0.75,0.0005300563721148639,3714227.274819786,3702771.191313768,3282.2175498671177,4446293.036354936,0.0,0.0,2.0,4.0,0.0
0.25,0.001556424019457805,2628985.370417193,2411606.831311705,307.7495567589632,3208104.8876842493,0.0,0.0,2.0,4.0,1.0
0.5,0.0050933488311906755,1832528.4701418509,1522059.1824700073,6914.584784644343,2211839.181824107,0.0,0.0,2.0,4.0,1.0
0.75,0.004127084164970113,1360624.4299625459,1049624.9900903145,10408.392677063917,1604151.5876600416,0.0,0.0,2.0,4.0,1.0
0.25,0.003998091460158068,1554561.4750655852,1250524.4559270132,340.22410051620705,1864231.7308789992,0.0,0.0,2.0,4.0,2.0
0.5,0.0014254969151028835,681492.448207723,450372.40788092813,4530.678304028625,777474.0188058986,0.0,0.0,2.0,4.0,2.0
0.75,0.0001472266977556133,566705.6575874103,357911.9559597138,7819.265504407989,638638.3738776833,0.0,0.0,2.0,4.0,2.0
0.25,0.00415928507043538,1220869.0074300768,922645.3700761191,4523.346475499178,1444088.284571254,0.0,0.0,2.0,4.0,3.0
0.5,0.0014266332813494742,492604.50934144016,308252.44685549155,2992.58570096685,545307.0810623186,0.0,0.0,2.0,4.0,3.0
0.75,0.00014597251564653693,398997.6409240338,241270.18751704268,7186.785944771026,429978.6829572966,0.0,0.0,2.0,4.0,3.0
0.25,0.0017834322507559507,923420.3656500306,656848.7748792206,493.19769696360936,1069677.1859954172,0.0,0.0,2.0,4.0,4.0
0.5,0.0029888549656180733,421265.96842695994,258604.79862208292,1565.0538949829083,457792.38277851045,0.0,0.0,2.0,4.0,4.0
0.75,0.00014562520095991725,329815.0600622455,196761.5554053386,5586.654068009268,345758.13395992294,0.0,0.0,2.0,4.0,4.0
0.25,0.0037120581218542245,915519.841873193,644342.7842034557,332.18809925836104,1072961.98000804,0.0,0.0,2.0,4.0,5.0
0.5,0.00296729710358402,421309.2222281132,258649.84159518592,1326.6799211930688,457902.6181527458,0.0,0.0,2.0,4.0,5.0
0.75,0.004187466732039714,306753.04404160776,183538.07769148424,4601.714947604837,315964.63811690325,0.0,0.0,2.0,4.0,5.0
0.25,0.003919706760632613,3718699.723064068,3715112.36329007,356.2961030318987,4421976.953460703,0.0,0.0,2.0,5.0,0.0
0.5,0.0037589727319744582,3719151.5586476484,3712420.455098294,1201.261685941901,4662560.40367865,0.0,0.0,2.0,5.0,0.0
0.75,0.005988178945030284,3714898.1902982765,3703206.523166399,2901.5092294919395,4478850.671761328,0.0,0.0,2.0,5.0,0.0
0.25,0.001556424019457805,2628985.370417193,2411606.831311705,307.749556758963,3208104.8876842493,0.0,0.0,2.0,5.0,1.0
0.5,0.00509336472365208,1832962.4973033709,1522489.8774784743,6856.878235272893,2212111.8601839426,0.0,0.0,2.0,5.0,1.0
0.75,0.0001346373105791867,1309598.5403928813,997737.0955508387,9734.730871378004,1551792.1771036661,0.0,0.0,2.0,5.0,1.0
0.25,0.003998091460158068,1554561.4750655852,1250524.4559270132,340.2241005162068,1864231.7308789992,0.0,0.0,2.0,5.0,2.0
0.5,0.0014117857658696939,682085.8674583554,450956.07729403704,4292.304330238776,777769.8453610443,0.0,0.0,2.0,5.0,2.0
0.75,9.465642494269656e-05,568066.5465239116,358924.083332731,8598.635733505667,639447.5263458078,0.0,0.0,2.0,5.0,2.0
0.25,0.00415928507043538,1220869.0074300768,922645.3700761191,4523.346475499178,1444088.284571254,0.0,0.0,2.0,5.0,3.0
0.5,0.0014100906214835514,493223.64298457326,308913.7759268294,2746.175725919156,545630.4818476336,0.0,0.0,2.0,5.0,3.0
0.75,0.00010144217875305857,399323.2107682094,241740.0727376716,7076.926141942922,429782.3091592062,0.0,0.0,2.0,5.0,3.0
0.25,0.001783436039172355,923426.5306967892,656857.4691852983,493.19769696360925,1069679.712675397,0.0,0.0,2.0,5.0,4.0
0.5,0.002963370736736653,421865.54167943646,259206.7272853021,1326.6799211930615,458193.57292990957,0.0,0.0,2.0,5.0,4.0
0.75,9.771542982146692e-05,329708.57874463015,197772.37915878205,5476.794265181164,343560.65879484284,0.0,0.0,2.0,5.0,4.0
0.25,0.0037120581218542245,915519.841873193,644342.7842034557,332.1880992583608,1072961.98000804,0.0,0.0,2.0,5.0,5.0
0.5,0.0029762245218060233,421859.1236384061,259238.9209930887,1310.6079186773695,458049.29976706655,0.0,0.0,2.0,5.0,5.0
0.75,0.00010162348531759404,306083.94867471466,183543.40653032647,4483.488604793029,314301.69255657407,0.0,0.0,2.0,5.0,5.0
0.25,0.0016726318755367487,3712324.1433393424,3707849.7889828393,97.4236312717314,4526985.847388478,0.0,0.0,3.0,0.0,0.0
0.5,0.004785353402963067,3708841.989319756,3702001.749716304,584.147586361292,4508230.342001431,0.0,0.0,3.0,0.0,0.0
0.75,0.0008868522180150248,3705546.0785680376,3694850.4605814978,1561.2783125332653,4513351.501306347,0.0,0.0,3.0,0.0,0.0
0.25,0.004973293704263443,2647422.3088153447,2412923.538169041,7478.044734774056,3327223.8672644645,0.0,0.0,3.0,0.0,1.0
0.5,0.0036637830552090855,1856737.4434826837,1554647.0578340502,8540.624694608194,2210793.084731588,0.0,0.0,3.0,0.0,1.0
0.75,0.000700568370536675,1439368.1506518787,1133541.6956798907,9426.188441521028,1673083.3700361142,0.0,0.0,3.0,0.0,1.0
0.25,0.00433576051488298,1551473.9023633685,1245339.5951200426,97.4236312717314,1859312.4841107316,0.0,0.0,3.0,0.0,2.0
0.5,0.003945350103366422,690180.4557599134,456371.95567066845,3239.6839055979467,792037.9670884762,0.0,0.0,3.0,0.0,2.0
0.75,0.0004322484892471624,559255.6522617575,350551.2491442867,7242.002275305445,634208.240060776,0.0,0.0,3.0,0.0,2.0
0.25,0.0019627222269730637,1244215.3531824008,954994.7789044491,97.4236312717314,1497783.447238338,0.0,0.0,3.0,0.0,3.0
0.5,0.002713639659160428,496197.9034569411,308602.02868380526,2025.3908879661262,554839.8839779827,0.0,0.0,3.0,0.0,3.0
0.75,0.0004745879939939246,394678.11451327585,236455.75070336426,5720.2926837426985,428710.8310527571,0.0,0.0,3.0,0.0,3.0
0.25,0.007146112394514353,932423.4090602034,670146.8208737585,97.4236312717314,1112284.1497129726,0.0,0.0,3.0,0.0,4.0
0.5,0.002715065769660157,424661.9565360014,258409.09991669678,596.2015882480612,467056.1499776726,0.0,0.0,3.0,0.0,4.0
0.75,0.000467380376505852,324842.3862966014,191433.14737417715,4120.160806980942,343650.289898677,0.0,0.0,3.0,0.0,4.0
0.25,0.0017846132787033198,927575.0598235874,653859.3874750092,97.4236312717314,1089085.2376622502,0.0,0.0,3.0,0.0,5.0
0.5,0.0027150667172181897,424661.94044099073,258409.09106407317,596.2015882480612,467056.12252947706,0.0,0.0,3.0,0.0,5.0
0.75,0.0003769270203209422,294535.30796129507,171396.9052722354,2920.7203777061836,306526.3214521665,0.0,0.0,3.0,0.0,5.0
0.25,0.0014964298684612368,3714474.3178981696,3709774.3884463497,395.4469199533035,4431224.582348512,0.0,0.0,3.0,1.0,0.0
0.5,0.002998662241762649,3711647.4487515185,3704665.102093188,1621.3106061257085,4607598.780719475,0.0,0.0,3.0,1.0,0.0
0.75,0.006303319477639777,3713843.5879900344,3703033.51592964,3679.356409554609,4909772.915689206,0.0,0.0,3.0,1.0,0.0
0.25,0.0037744049927554237,2625875.2770096674,2405625.5041041537,494.78801618049414,3197539.75979942,0.0,0.0,3.0,1.0,1.0
0.5,0.005832783016600315,1823097.83048151,1525007.7713390216,1657.4726117860157,2255764.081520063,0.0,0.0,3.0,1.0,1.0
0.75,0.00047379832376560465,1351024.076904731,1041107.0159130027,6586.218072188548,1608845.4037564762,0.0,0.0,3.0,1.0,1.0
0.25,0.004075910905702942,1550962.6992582192,1245727.8460722382,494.78801618049414,1861146.765120366,0.0,0.0,3.0,1.0,2.0
0.5,0.0028547065140069033,678384.9388134652,448313.2429243002,3958.0913337024904,776235.6922338333,0.0,0.0,3.0,1.0,2.0
0.75,0.00018257650373754118,560922.5984947137,352566.9465146159,9384.188376100332,634310.0569076731,0.0,0.0,3.0,1.0,2.0
0.25,0.0020024484520737114,1219332.5976163035,931753.1596312576,395.4469199533035,1473642.547836236,0.0,0.0,3.0,1.0,3.0
0.5,0.002821802483781701,491051.4233465354,305635.4765320063,3119.4766223709603,546903.1505290087,0.0,0.0,3.0,1.0,3.0
0.75,0.00017994011035375686,394733.6291007976,236954.17654715662,7850.424782650819,428181.57358126563,0.0,0.0,3.0,1.0,3.0
0.25,0.00670258781594051,918882.9571426539,658257.3667637985,531.4458299295907,1095758.944231832,0.0,0.0,3.0,1.0,4.0
0.5,0.0028132260337418347,419953.7620358694,255891.3285293777,1797.38395711568,459824.6741841433,0.0,0.0,3.0,1.0,4.0
0.75,0.00017950385795029123,325224.7602970798,192167.06225634893,6250.292905889059,343570.7704897754,0.0,0.0,3.0,1.0,4.0
0.25,0.0036670481901942584,911703.821496834,640276.7925277248,531.4458299295907,1068210.296651487,0.0,0.0,3.0,1.0,5.0
0.5,0.0028149206613512848,419940.942195434,255872.7643618561,1797.38395711568,459803.20818409824,0.0,0.0,3.0,1.0,5.0
0.75,0.000158630389126549,300991.341135587,177574.8210217296,5248.951244243076,313029.25240803754,0.0,0.0,3.0,1.0,5.0
0.25,0.00149649423861,3715597.363281613,3710856.108477605,122.2589053285292,4431857.151857993,0.0,0.0,3.0,2.0,0.0
0.5,0.0028534679407289944,3715602.8142605047,3708246.9632657017,1496.2717750372062,4649347.506733915,0.0,0.0,3.0,2.0,0.0
0.75,0.000507049178877672,3710359.9331649854,3698683.1527599636,3580.6523895504856,4497812.427788619,0.0,0.0,3.0,2.0,0.0
0.25,0.0037724266627088957,2627002.014365582,2406710.915980596,221.60000155572143,3198173.3311418975,0.0,0.0,3.0,2.0,1.0
0.5,0.004922685671981578,1821754.7079681212,1523230.2165507774,1368.4144315943104,2253254.25875524,0.0,0.0,3.0,2.0,1.0
0.75,0.000532229540897768,1330982.167099657,1022548.839710487,6180.034971940705,1596208.9160731689,0.0,0.0,3.0,2.0,1.0
0.25,0.0040748811062868455,1552114.9531977382,1246838.7726246319,221.60000155572143,1861791.395024732,0.0,0.0,3.0,2.0,2.0
0.5,0.002960725702719707,678229.4134068786,448056.09957578534,3748.2325733569287,774882.9708917623,0.0,0.0,3.0,2.0,2.0
0.75,0.000129172010839227,563660.5840626399,354146.34669449937,9357.798178738927,637102.6402277417,0.0,0.0,3.0,2.0,2.0
0.25,0.0020014167777820157,1220459.168411229,932838.4028258934,221.60000155572143,1474276.5151975083,0.0,0.0,3.0,2.0,3.0
0.5,0.0029255658343592776,489921.8079776325,305077.8640880794,2854.5264459527934,544268.5414274497,0.0,0.0,3.0,2.0,3.0
0.75,0.00014049347893035132,396011.90836416825,237661.63307670172,8012.002855009557,428080.64728638483,0.0,0.0,3.0,2.0,3.0
0.25,0.006702146022702558,920118.972758431,659452.0568607408,258.25781530481794,1096438.700775162,0.0,0.0,3.0,2.0,4.0
0.5,0.0036841049449625515,418627.08452702384,255263.038761713,1532.4337806975127,457141.2774073069,0.0,0.0,3.0,2.0,4.0
0.75,0.00015768957783619076,326909.036804247,193262.79742901583,6151.588885884936,343978.22108349024,0.0,0.0,3.0,2.0,4.0
0.25,0.003666614208590278,912941.6293096069,641473.2746729424,258.25781530481794,1068890.8927789878,0.0,0.0,3.0,2.0,5.0
